TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
24.35,0.7,1784227051043,1784227048436
24.37,-5.3,1784227051077,1784227048464
24.42,3.7,1784227051110,1784227048506
24.44,-1.3,1784227051143,1784227048534
24.48,6.9,1784227051177,1784227048576
24.51,-0.1,1784227051211,1784227048603
24.55,9.9,1784227051243,1784227048645
24.58,3.9,1784227051278,1784227048674
24.61,-3.1,1784227051312,1784227048701
24.65,6.9,1784227051344,1784227048743
24.68,-0.1,1784227051379,1784227048771
24.72,7.9,1784227051412,1784227048812
24.75,0.9,1784227051447,1784227048840
24.78,-3.1,1784227051479,1784227048868
24.82,3.9,1784227051513,1784227048909
24.85,-2.1,1784227051547,1784227048937
24.89,5.9,1784227051581,1784227048979
24.92,0.9,1784227051614,1784227049007
24.94,-4.1,1784227051647,1784227049035
24.99,3.9,1784227051681,1784227049077
25.01,-2.1,1784227051714,1784227049104
25.06,4.9,1784227051749,1784227049146
25.08,0.9,1784227051781,1784227049174
25.13,6.9,1784227051816,1784227049215
25.15,2.9,1784227051849,1784227049244
25.19,7.9,1784227051885,1784227049285
25.22,3.9,1784227051917,1784227049313
25.25,-1.1,1784227051951,1784227049342
25.29,5.9,1784227051984,1784227049382
25.32,-0.1,1784227052019,1784227049411
25.36,5.9,1784227052053,1784227049451
25.39,1.9,1784227052086,1784227049480
25.42,-2.1,1784227052119,1784227049509
25.46,3.9,1784227052153,1784227049549
25.49,-0.1,1784227052185,1784227049577
25.51,-6.1,1784227052219,1784227049605
25.56,2.9,1784227052252,1784227049647
25.58,-3.1,1784227052286,1784227049675
25.63,4.9,1784227052319,1784227049716
25.65,-0.1,1784227052352,1784227049744
25.68,-5.1,1784227052386,1784227049773
25.72,1.9,1784227052420,1784227049814
25.77,10.9,1784227052454,1784227049857
25.79,3.9,1784227052487,1784227049883
25.82,-1.1,1784227052521,1784227049912
25.86,5.9,1784227052555,1784227049953
25.89,-0.1,1784227052588,1784227049980
25.92,-3.1,1784227052621,1784227050010
25.96,3.9,1784227052655,1784227050051
25.99,-3.1,1784227052689,1784227050078
26.03,5.9,1784227052723,1784227050121
26.06,-1.1,1784227052757,1784227050148
26.10,5.9,1784227052791,1784227050189
26.13,0.9,1784227052824,1784227050217
26.15,-4.1,1784227052857,1784227050245
26.20,4.9,1784227052890,1784227050287
26.23,0.9,1784227052923,1784227050316
26.26,-5.1,1784227052959,1784227050346
26.29,-0.1,1784227052992,1784227050384
26.32,-4.1,1784227053025,1784227050413
26.36,4.9,1784227053058,1784227050455
26.39,-2.1,1784227053092,1784227050482
26.43,6.9,1784227053125,1784227050524
26.46,-1.1,1784227053161,1784227050552
26.51,11.1,1784227053193,1784227050596
26.53,4.1,1784227053226,1784227050622
26.56,-2.9,1784227053260,1784227050649
26.60,3.1,1784227053296,1784227050691
26.63,-1.9,1784227053328,1784227050718
26.67,7.1,1784227053362,1784227050761
26.70,0.1,1784227053397,1784227050789
26.74,7.1,1784227053431,1784227050830
26.77,3.1,1784227053462,1784227050857
26.80,-1.9,1784227053496,1784227050886
26.84,6.1,1784227053530,1784227050928
26.87,1.1,1784227053563,1784227050956
26.89,-3.9,1784227053596,1784227050984
26.94,2.1,1784227053631,1784227051025
26.96,-2.9,1784227053664,1784227051053
27.01,9.1,1784227053697,1784227051098
27.03,1.1,1784227053731,1784227051124
27.06,-5.9,1784227053764,1784227051150
27.10,2.1,1784227053798,1784227051192
27.13,-4.9,1784227053832,1784227051219
27.17,6.1,1784227053864,1784227051262
27.20,0.1,1784227053898,1784227051290
27.24,7.1,1784227053932,1784227051331
27.27,2.1,1784227053965,1784227051359
27.30,-3.9,1784227054000,1784227051388
27.34,4.1,1784227054033,1784227051429
27.37,-1.9,1784227054067,1784227051457
27.41,8.1,1784227054100,1784227051500
27.44,0.1,1784227054134,1784227051526
27.48,6.1,1784227054170,1784227051568
27.51,4.1,1784227054202,1784227051598
27.53,-1.9,1784227054234,1784227051624
27.58,6.1,1784227054267,1784227051665
