TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
26.45,24.0,1784239117306,1784239114538
26.46,8.0,1784239117336,1784239114552
26.50,27.0,1784239117359,1784239114594
26.53,13.0,1784239117401,1784239114622
26.57,16.0,1784239117439,1784239114663
26.60,13.0,1784239117470,1784239114691
26.64,23.0,1784239117502,1784239114733
26.67,16.0,1784239117536,1784239114760
26.70,13.0,1784239117567,1784239114788
26.75,37.0,1784239117599,1784239114844
26.78,28.0,1784239117636,1784239114872
26.81,30.0,1784239117662,1784239114900
26.85,30.0,1784239117705,1784239114943
26.88,19.0,1784239117742,1784239114969
26.94,44.0,1784239117774,1784239115026
26.94,12.0,1784239117806,1784239115026
26.99,35.0,1784239117837,1784239115080
27.00,18.0,1784239117869,1784239115095
27.07,46.0,1784239117911,1784239115165
27.07,21.0,1784239117936,1784239115165
27.12,22.0,1784239117976,1784239115206
27.17,41.0,1784239118013,1784239115262
27.17,10.0,1784239118044,1784239115262
27.21,18.0,1784239118077,1784239115303
27.24,16.0,1784239118108,1784239115332
27.27,13.0,1784239118139,1784239115360
27.31,14.0,1784239118179,1784239115401
27.37,47.0,1784239118203,1784239115458
27.37,14.0,1784239118236,1784239115458
27.42,38.0,1784239118267,1784239115513
27.46,36.0,1784239118310,1784239115554
27.48,14.0,1784239118347,1784239115569
27.52,23.0,1784239118379,1784239115610
27.55,19.0,1784239118411,1784239115638
27.59,29.0,1784239118443,1784239115680
27.62,25.0,1784239118474,1784239115707
27.65,11.0,1784239118516,1784239115735
27.70,34.0,1784239118549,1784239115791
27.73,37.0,1784239118574,1784239115819
27.76,23.0,1784239118616,1784239115847
27.79,30.2,1784239118637,1784239115875
27.81,12.2,1784239118682,1784239115902
27.85,20.2,1784239118716,1784239115944
27.88,18.2,1784239118746,1784239115972
27.92,24.2,1784239118782,1784239116014
27.95,18.2,1784239118816,1784239116042
27.99,35.2,1784239118841,1784239116084
28.05,45.2,1784239118886,1784239116139
28.08,43.2,1784239118916,1784239116167
28.09,20.2,1784239118953,1784239116181
28.12,15.2,1784239118986,1784239116209
28.16,25.2,1784239119017,1784239116250
28.19,21.2,1784239119049,1784239116278
28.22,12.2,1784239119086,1784239116306
28.26,24.2,1784239119117,1784239116349
28.31,50.2,1784239119145,1784239116403
28.33,23.2,1784239119186,1784239116417
28.36,12.2,1784239119225,1784239116445
28.38,12.2,1784239119254,1784239116474
28.43,20.2,1784239119286,1784239116514
28.47,31.2,1784239119318,1784239116557
28.48,13.2,1784239119350,1784239116571
28.52,19.2,1784239119386,1784239116613
28.56,28.2,1784239119418,1784239116654
28.62,47.2,1784239119456,1784239116711
28.62,16.2,1784239119487,1784239116711
28.66,26.2,1784239119519,1784239116753
28.70,34.2,1784239119551,1784239116793
28.73,24.2,1784239119589,1784239116821
28.76,21.2,1784239119620,1784239116849
28.79,18.2,1784239119652,1784239116878
28.83,24.2,1784239119686,1784239116918
28.86,20.2,1784239119719,1784239116947
28.90,23.2,1784239119758,1784239116989
28.93,22.2,1784239119786,1784239117016
28.95,17.2,1784239119819,1784239117044
29.00,18.2,1784239119859,1784239117085
29.02,14.2,1784239119891,1784239117113
29.07,24.2,1784239119924,1784239117156
29.09,19.2,1784239119955,1784239117182
29.14,30.2,1784239119987,1784239117225
29.16,25.2,1784239120020,1784239117253
29.19,22.2,1784239120051,1784239117281
29.23,29.2,1784239120086,1784239117323
29.26,22.2,1784239120120,1784239117350
29.32,37.2,1784239120162,1784239117407
29.33,19.2,1784239120194,1784239117421
29.37,27.2,1784239120227,1784239117462
29.40,22.2,1784239120259,1784239117489
29.43,19.2,1784239120291,1784239117518
29.47,29.2,1784239120322,1784239117559
29.50,25.2,1784239120354,1784239117587
29.52,10.2,1784239120396,1784239117614
29.57,29.2,1784239120420,1784239117657
29.62,44.2,1784239120461,1784239117713
29.64,32.2,1784239120486,1784239117726
29.66,16.2,1784239120530,1784239117754
29.71,22.2,1784239120566,1784239117796
29.73,22.2,1784239120594,1784239117824
29.76,18.2,1784239120625,1784239117851
29.80,28.9,1784239120657,1784239117894
29.83,13.9,1784239120699,1784239117921
29.86,20.9,1784239120721,1784239117950
29.90,15.9,1784239120768,1784239117992
29.94,23.9,1784239120801,1784239118033
29.97,19.9,1784239120832,1784239118060
30.00,15.9,1784239120864,1784239118088
30.04,24.9,1784239120897,1784239118130
30.07,21.9,1784239120928,1784239118158
30.10,19.9,1784239120960,1784239118188
30.14,27.9,1784239120993,1784239118229
30.19,49.9,1784239121025,1784239118283
30.19,9.9,1784239121065,1784239118283
30.24,17.9,1784239121099,1784239118325
30.28,20.9,1784239121137,1784239118366
30.31,19.9,1784239121168,1784239118396
30.33,12.9,1784239121201,1784239118422
30.37,19.9,1784239121236,1784239118464
30.40,18.9,1784239121265,1784239118492
30.43,10.9,1784239121302,1784239118521
30.47,16.9,1784239121336,1784239118561
30.50,20.9,1784239121361,1784239118590
30.56,33.9,1784239121404,1784239118646
30.57,14.9,1784239121436,1784239118659
30.61,19.9,1784239121473,1784239118701
30.64,13.9,1784239121507,1784239118729
30.68,25.9,1784239121537,1784239118771
30.71,22.9,1784239121568,1784239118799
30.75,30.9,1784239121600,1784239118839
30.76,8.9,1784239121636,1784239118853
30.81,22.9,1784239121664,1784239118895
30.86,36.9,1784239121706,1784239118951
30.86,5.9,1784239121737,1784239118951
30.90,25.9,1784239121759,1784239118993
30.96,33.9,1784239121807,1784239119049
30.97,15.9,1784239121839,1784239119063
31.00,11.9,1784239121870,1784239119090
31.04,22.9,1784239121902,1784239119133
31.07,14.9,1784239121937,1784239119160
31.10,11.9,1784239121970,1784239119190
31.15,27.9,1784239122008,1784239119244
31.17,13.9,1784239122036,1784239119258
31.21,25.9,1784239122065,1784239119299
31.25,28.9,1784239122104,1784239119341
31.28,17.9,1784239122142,1784239119368
31.31,15.9,1784239122173,1784239119397
31.35,24.9,1784239122206,1784239119439
31.38,21.9,1784239122237,1784239119467
31.42,32.9,1784239122269,1784239119510
31.45,26.9,1784239122301,1784239119536
31.47,19.9,1784239122336,1784239119564
31.53,45.9,1784239122365,1784239119619
31.54,12.9,1784239122413,1784239119634
31.59,21.9,1784239122445,1784239119675
31.61,17.9,1784239122477,1784239119703
31.66,26.9,1784239122510,1784239119745
31.68,22.9,1784239122541,1784239119772
31.71,18.9,1784239122573,1784239119800
31.75,26.9,1784239122607,1784239119842
31.77,11.9,1784239122636,1784239119856
31.82,35.4,1784239122668,1784239119912
31.85,16.4,1784239122716,1784239119941
31.89,24.4,1784239122749,1784239119982
31.92,20.4,1784239122780,1784239120009
31.95,16.4,1784239122812,1784239120037
31.99,25.4,1784239122845,1784239120079
32.02,22.4,1784239122876,1784239120107
32.05,17.4,1784239122909,1784239120135
32.09,27.4,1784239122941,1784239120177
32.12,23.4,1784239122973,1784239120205
32.16,30.4,1784239123006,1784239120245
32.18,17.4,1784239123048,1784239120274
32.23,23.4,1784239123084,1784239120316
32.25,19.4,1784239123116,1784239120344
