TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
27.02,252.7,1784240885957,1784240883267
27.02,220.7,1784240885989,1784240883267
27.02,188.7,1784240886021,1784240883267
27.02,156.7,1784240886053,1784240883267
27.03,137.7,1784240886086,1784240883281
27.06,134.7,1784240886117,1784240883309
27.11,148.7,1784240886159,1784240883365
27.11,121.7,1784240886186,1784240883365
27.17,150.7,1784240886213,1784240883421
27.18,115.7,1784240886261,1784240883434
27.24,140.7,1784240886293,1784240883491
27.41,275.7,1784240886325,1784240883658
27.41,243.7,1784240886357,1784240883658
27.41,211.7,1784240886389,1784240883658
27.41,179.7,1784240886421,1784240883658
27.41,147.7,1784240886453,1784240883658
27.45,145.7,1784240886497,1784240883700
27.59,265.7,1784240886516,1784240883839
27.59,222.7,1784240886559,1784240883839
27.59,185.7,1784240886596,1784240883839
27.59,140.7,1784240886628,1784240883839
27.59,108.7,1784240886660,1784240883839
27.64,127.7,1784240886697,1784240883895
27.66,113.7,1784240886725,1784240883909
27.69,108.7,1784240886757,1784240883936
27.74,125.7,1784240886797,1784240883993
27.76,114.7,1784240886821,1784240884006
27.80,125.7,1784240886852,1784240884048
27.85,132.7,1784240886900,1784240884103
27.88,129.7,1784240886932,1784240884132
27.90,111.7,1784240886964,1784240884146
27.94,119.7,1784240886998,1784240884188
27.98,123.7,1784240887036,1784240884230
28.17,288.7,1784240887065,1784240884424
28.17,255.7,1784240887098,1784240884424
28.22,272.7,1784240887123,1784240884466
28.22,240.7,1784240887155,1784240884466
28.22,194.7,1784240887202,1784240884467
28.22,161.7,1784240887235,1784240884467
28.22,130.7,1784240887266,1784240884467
28.23,110.7,1784240887299,1784240884480
28.27,114.7,1784240887336,1784240884521
28.30,116.7,1784240887363,1784240884550
28.35,134.7,1784240887399,1784240884604
28.37,112.7,1784240887436,1784240884619
28.40,118.7,1784240887459,1784240884648
28.45,129.7,1784240887502,1784240884702
28.49,138.7,1784240887536,1784240884745
28.49,108.7,1784240887566,1784240884745
28.54,112.7,1784240887604,1784240884787
28.58,118.7,1784240887639,1784240884828
28.62,132.7,1784240887667,1784240884870
28.66,140.7,1784240887701,1784240884912
28.69,130.7,1784240887738,1784240884939
28.72,132.7,1784240887764,1784240884967
28.76,138.7,1784240887800,1784240885009
28.79,126.7,1784240887840,1784240885037
28.79,107.7,1784240887859,1784240885037
28.86,133.7,1784240887903,1784240885107
28.88,123.7,1784240887940,1784240885134
28.90,107.7,1784240887971,1784240885149
28.95,129.7,1784240888004,1784240885204
29.00,139.7,1784240888036,1784240885246
29.00,107.7,1784240888068,1784240885246
29.23,312.7,1784240888100,1784240885483
29.23,269.7,1784240888143,1784240885483
29.23,249.7,1784240888163,1784240885483
29.27,248.7,1784240888205,1784240885524
29.27,209.7,1784240888244,1784240885524
29.27,178.7,1784240888275,1784240885524
29.27,146.7,1784240888307,1784240885524
29.27,114.7,1784240888339,1784240885524
29.30,110.7,1784240888371,1784240885552
29.33,106.7,1784240888403,1784240885580
29.39,129.7,1784240888436,1784240885636
29.41,125.7,1784240888469,1784240885665
29.47,137.7,1784240888510,1784240885718
29.50,141.7,1784240888536,1784240885748
29.52,139.7,1784240888565,1784240885775
29.70,264.0,1784240888611,1784240885955
29.70,231.0,1784240888644,1784240885955
29.70,200.0,1784240888675,1784240885955
29.70,168.0,1784240888707,1784240885955
29.70,135.0,1784240888740,1784240885955
29.70,104.0,1784240888771,1784240885955
29.75,116.0,1784240888802,1784240885998
29.80,136.0,1784240888837,1784240886053
30.02,313.0,1784240888883,1784240886276
30.02,281.0,1784240888915,1784240886276
30.02,249.0,1784240888947,1784240886276
30.02,218.0,1784240888978,1784240886276
30.04,200.0,1784240889010,1784240886290
30.04,168.0,1784240889042,1784240886290
30.04,135.0,1784240889075,1784240886290
30.05,118.0,1784240889106,1784240886304
30.10,117.0,1784240889149,1784240886346
30.14,138.0,1784240889169,1784240886387
30.15,105.0,1784240889217,1784240886402
30.18,101.0,1784240889249,1784240886430
30.22,105.0,1784240889286,1784240886471
30.25,106.0,1784240889313,1784240886499
30.28,102.0,1784240889345,1784240886527
30.33,126.0,1784240889377,1784240886583
30.33,94.0,1784240889409,1784240886583
30.39,108.0,1784240889451,1784240886639
30.43,114.0,1784240889486,1784240886680
30.47,122.0,1784240889520,1784240886722
30.62,243.0,1784240889552,1784240886875
30.62,212.0,1784240889583,1784240886875
30.62,180.0,1784240889615,1784240886875
30.62,148.0,1784240889647,1784240886875
30.62,109.0,1784240889686,1784240886875
30.65,110.0,1784240889713,1784240886903
30.71,125.0,1784240889754,1784240886959
30.72,106.0,1784240889787,1784240886973
30.75,98.0,1784240889823,1784240887001
30.78,94.0,1784240889854,1784240887028
30.82,104.0,1784240889886,1784240887070
30.85,101.0,1784240889918,1784240887099
30.89,110.0,1784240889950,1784240887140
30.92,102.0,1784240889986,1784240887168
30.96,116.0,1784240890014,1784240887210
31.14,253.0,1784240890057,1784240887390
31.14,224.0,1784240890086,1784240887390
31.14,200.0,1784240890110,1784240887390
31.14,152.0,1784240890158,1784240887390
31.14,119.0,1784240890191,1784240887390
31.15,102.0,1784240890222,1784240887404
